,0,1,2,3
1,Write-In cells: 156,,,
2,Overvote cells: 12,,,
3,"Carrick, Ashley E.: 0",,,
4,"McNeill, Ruben A. Jr.: 1",,,
5,"McKinley, Kevin: 2",,,
6,"Brown, Kieran C.: 3",,,
1311,2,,,
1312,3,2.0,0.0,1.0
1313,2,1.0,,
1315,0,3.0,2.0,1.0
1316,0,,,
1317,0,,,
1318,0,1.0,,
1319,2,0.0,3.0,1.0
1320,0,,,
1321,0,,,
1322,0,,,
1323,0,,,
1324,0,,,
1325,0,,,
1326,3,,,
1327,2,1.0,3.0,
1328,0,2.0,1.0,3.0
1329,0,1.0,2.0,3.0
1330,0,3.0,,
1331,0,,,
1332,2,,,
1333,2,1.0,,
1334,2,1.0,,
1335,0,,,
1337,1,,,
1338,0,2.0,,
1339,0,,,
1340,0,,,
1341,0,,,
1342,0,,,
1343,0,,,
1344,0,,,
1345,0,,,
1346,0,,,
1347,2,1.0,,
1348,2,1.0,,
1349,0,,,
1350,0,,,
1351,0,,,
1352,0,,,
1354,1,2.0,,
1355,2,1.0,,
1356,3,0.0,,
1357,0,,,
1358,0,,,
1359,3,0.0,2.0,1.0
1360,0,3.0,2.0,1.0
1361,0,,,
1362,0,1.0,3.0,2.0
1363,0,,,
1365,0,3.0,,
1366,0,2.0,3.0,
1367,0,,,
1368,0,,,
1369,0,,,
1370,0,3.0,,
1371,1,,,
1372,0,,,
1373,0,,,
1374,0,,,
1375,0,,,
1376,0,,,
1377,0,,,
1378,2,1.0,,
1379,0,,,
1380,0,,,
1381,2,0.0,,
1382,0,3.0,2.0,1.0
1383,2,1.0,,
1384,2,1.0,0.0,3.0
1385,2,1.0,0.0,3.0
1386,0,2.0,,
1387,0,,,
1388,2,,,
1390,2,1.0,3.0,0.0
1391,2,1.0,,
1392,2,1.0,,
1393,2,1.0,3.0,
1394,2,,,
1396,2,1.0,,
1397,2,1.0,3.0,0.0
1398,0,,,
1399,2,1.0,,
1400,0,,,
1401,2,1.0,,
1402,0,3.0,1.0,2.0
1403,0,,,
1404,0,,,
1405,0,,,
1406,0,,,
1407,1,2.0,3.0,
1409,2,1.0,,
1410,0,2.0,1.0,3.0
1411,0,,,
1412,1,2.0,,
1413,0,2.0,,
1414,0,3.0,2.0,1.0
1415,0,,,
1416,0,,,
1417,2,1.0,,
1418,2,,,
1419,1,3.0,2.0,0.0
1420,0,,,
1421,2,1.0,,
1422,1,,,
1423,0,,,
1424,2,1.0,,
1425,2,,,
1426,0,2.0,3.0,1.0
1427,1,,,
1428,1,2.0,3.0,
1429,2,,,
1430,0,,,
1431,0,,,
1432,0,,,
1433,2,0.0,3.0,1.0
1434,2,,,
1435,2,,,
1436,1,,,
1437,0,,,
1439,1,,,
1440,2,3.0,1.0,
1441,0,1.0,2.0,3.0
