,0,1,2,3,4,5,6,7,8,9,10,11,12
1,Write-In cells: 162,,,,,,,,,,,,
2,Overvote cells: 371,,,,,,,,,,,,
3,Bill Perkins: 0,,,,,,,,,,,,
4,William A. Allen: 1,,,,,,,,,,,,
5,Bernadette McNear: 2,,,,,,,,,,,,
6,Keith Taylor: 3,,,,,,,,,,,,
7,Athena Moore: 4,,,,,,,,,,,,
8,Billy Council: 5,,,,,,,,,,,,
9,Pierre A. Gooding: 6,,,,,,,,,,,,
10,Cordell Cleare: 7,,,,,,,,,,,,
11,Kristin Richardson Jordan: 8,,,,,,,,,,,,
12,Sheba T. Simpson-Amsterdam: 9,,,,,,,,,,,,
13,Ruth L. McDaniels: 10,,,,,,,,,,,,
14,Joshua Albert Clennon: 11,,,,,,,,,,,,
15,Mario Rosser: 12,,,,,,,,,,,,
188856,8,11.0,12.0,7.0,,,,,,,,,
188857,7,9.0,4.0,10.0,,,,,,,,,
188858,12,10.0,8.0,4.0,6.0,,,,,,,,
188859,1,,,,,,,,,,,,
188860,0,,,,,,,,,,,,
188861,3,8.0,2.0,0.0,12.0,,,,,,,,
188862,4,12.0,,,,,,,,,,,
188863,0,12.0,10.0,4.0,,,,,,,,,
188864,12,8.0,,,,,,,,,,,
188866,11,8.0,0.0,,,,,,,,,,
188867,4,0.0,3.0,2.0,6.0,,,,,,,,
188868,4,,,,,,,,,,,,
188869,11,,,,,,,,,,,,
188870,3,0.0,8.0,,,,,,,,,,
188872,5,,,,,,,,,,,,
188873,5,7.0,4.0,0.0,12.0,,,,,,,,
188875,3,8.0,9.0,4.0,0.0,,,,,,,,
188876,5,0.0,10.0,8.0,3.0,,,,,,,,
188877,4,1.0,10.0,,,,,,,,,,
188878,11,,,,,,,,,,,,
188879,6,,,,,,,,,,,,
188880,8,7.0,11.0,,,,,,,,,,
188881,8,0.0,12.0,7.0,3.0,,,,,,,,
188882,4,10.0,7.0,0.0,,,,,,,,,
188883,0,7.0,4.0,10.0,,,,,,,,,
188884,8,,,,,,,,,,,,
188885,4,0.0,,,,,,,,,,,
188886,7,11.0,1.0,8.0,3.0,,,,,,,,
188888,4,10.0,,,,,,,,,,,
188889,8,,,,,,,,,,,,
188890,11,7.0,4.0,8.0,9.0,,,,,,,,
188891,8,,,,,,,,,,,,
188892,12,5.0,10.0,3.0,2.0,,,,,,,,
188893,5,11.0,,,,,,,,,,,
188894,5,,,,,,,,,,,,
188895,6,8.0,4.0,1.0,3.0,,,,,,,,
188896,0,,,,,,,,,,,,
188897,7,4.0,10.0,3.0,8.0,,,,,,,,
188898,8,,,,,,,,,,,,
188899,0,7.0,12.0,9.0,2.0,,,,,,,,
188900,0,12.0,4.0,1.0,10.0,,,,,,,,
188901,8,11.0,,,,,,,,,,,
188902,6,4.0,1.0,2.0,12.0,,,,,,,,
188903,4,10.0,2.0,8.0,7.0,,,,,,,,
188904,8,12.0,11.0,7.0,10.0,,,,,,,,
188905,12,5.0,4.0,8.0,,,,,,,,,
188906,8,10.0,4.0,0.0,5.0,,,,,,,,
188907,3,4.0,0.0,,,,,,,,,,
188908,4,2.0,10.0,3.0,0.0,,,,,,,,
188909,4,3.0,11.0,7.0,0.0,,,,,,,,
188910,0,10.0,4.0,2.0,6.0,,,,,,,,
188911,1,3.0,0.0,,,,,,,,,,
188912,8,,,,,,,,,,,,
188913,4,7.0,0.0,,,,,,,,,,
188914,7,4.0,12.0,,,,,,,,,,
188916,8,4.0,,,,,,,,,,,
188917,3,4.0,,,,,,,,,,,
188918,0,,,,,,,,,,,,
188919,0,4.0,10.0,9.0,11.0,,,,,,,,
188920,1,0.0,4.0,10.0,7.0,,,,,,,,
188921,4,1.0,5.0,,,,,,,,,,
188922,3,4.0,,,,,,,,,,,
188923,7,8.0,,,,,,,,,,,
188925,8,12.0,,,,,,,,,,,
188926,8,12.0,3.0,,,,,,,,,,
188927,0,,,,,,,,,,,,
188928,0,,,,,,,,,,,,
188929,1,,,,,,,,,,,,
188930,0,10.0,8.0,6.0,4.0,,,,,,,,
188931,12,,,,,,,,,,,,
188932,10,0.0,8.0,,,,,,,,,,
188933,0,4.0,6.0,10.0,9.0,,,,,,,,
188934,8,12.0,5.0,4.0,10.0,,,,,,,,
188935,12,5.0,4.0,,,,,,,,,,
188936,6,4.0,8.0,10.0,,,,,,,,,
188937,0,3.0,8.0,4.0,,,,,,,,,
188938,3,,,,,,,,,,,,
188939,11,3.0,6.0,4.0,2.0,,,,,,,,
188941,3,4.0,0.0,,,,,,,,,,
188942,1,0.0,3.0,10.0,4.0,,,,,,,,
188943,6,8.0,2.0,9.0,11.0,,,,,,,,
188944,1,8.0,4.0,6.0,10.0,,,,,,,,
188946,3,0.0,11.0,,,,,,,,,,
188947,12,4.0,10.0,,,,,,,,,,
188948,4,7.0,8.0,10.0,,,,,,,,,
188949,4,3.0,7.0,9.0,2.0,,,,,,,,
188950,7,12.0,9.0,,,,,,,,,,
188951,0,3.0,10.0,,,,,,,,,,
188952,8,11.0,12.0,,,,,,,,,,
188953,12,,,,,,,,,,,,
188954,7,2.0,3.0,4.0,0.0,,,,,,,,
188955,4,8.0,7.0,11.0,3.0,,,,,,,,
188956,12,11.0,,,,,,,,,,,
188957,8,11.0,,,,,,,,,,,
188959,4,7.0,3.0,11.0,1.0,,,,,,,,
188960,7,,,,,,,,,,,,
188961,4,7.0,3.0,0.0,2.0,,,,,,,,
188962,8,4.0,6.0,0.0,2.0,,,,,,,,
188963,0,4.0,3.0,1.0,2.0,,,,,,,,
188964,8,2.0,0.0,5.0,6.0,,,,,,,,
188966,0,,,,,,,,,,,,
188968,11,12.0,,,,,,,,,,,
188969,1,7.0,3.0,6.0,4.0,,,,,,,,
188971,3,5.0,11.0,4.0,12.0,,,,,,,,
188972,0,,,,,,,,,,,,
188974,1,,,,,,,,,,,,
188977,4,,,,,,,,,,,,
188978,6,,,,,,,,,,,,
188979,10,2.0,9.0,5.0,4.0,,,,,,,,
188980,8,0.0,,,,,,,,,,,
188981,1,,,,,,,,,,,,
188982,1,8.0,5.0,10.0,3.0,,,,,,,,
188983,3,7.0,8.0,4.0,0.0,,,,,,,,
188984,0,3.0,4.0,5.0,6.0,,,,,,,,
188985,5,,,,,,,,,,,,
188986,12,7.0,0.0,1.0,5.0,,,,,,,,
188987,8,10.0,4.0,7.0,9.0,,,,,,,,
188989,0,10.0,1.0,4.0,9.0,,,,,,,,
188990,8,4.0,10.0,,,,,,,,,,
188991,8,11.0,7.0,12.0,6.0,,,,,,,,
188992,4,9.0,,,,,,,,,,,
188993,3,8.0,12.0,0.0,4.0,,,,,,,,
188994,10,0.0,,,,,,,,,,,
188995,0,,,,,,,,,,,,
188996,12,7.0,3.0,11.0,10.0,,,,,,,,
188997,8,1.0,10.0,3.0,,,,,,,,,
188998,9,,,,,,,,,,,,
188999,12,2.0,11.0,0.0,4.0,,,,,,,,
189000,11,10.0,0.0,5.0,4.0,,,,,,,,
189002,1,12.0,0.0,4.0,,,,,,,,,
189003,2,0.0,6.0,4.0,12.0,,,,,,,,
189004,8,0.0,3.0,,,,,,,,,,
189005,4,7.0,9.0,,,,,,,,,,
189006,10,3.0,4.0,,,,,,,,,,
189007,7,8.0,,,,,,,,,,,
189008,4,12.0,0.0,3.0,,,,,,,,,
189009,1,,,,,,,,,,,,
189010,8,11.0,,,,,,,,,,,
189011,4,8.0,,,,,,,,,,,
189012,0,1.0,,,,,,,,,,,
189013,7,4.0,12.0,3.0,,,,,,,,,
189014,1,2.0,10.0,0.0,11.0,,,,,,,,
189015,12,9.0,4.0,6.0,8.0,,,,,,,,
189017,1,,,,,,,,,,,,
189018,7,0.0,,,,,,,,,,,
189019,11,8.0,2.0,4.0,12.0,,,,,,,,
189021,7,0.0,9.0,2.0,4.0,,,,,,,,
189022,0,,,,,,,,,,,,
189023,0,8.0,10.0,,,,,,,,,,
189025,5,12.0,7.0,,,,,,,,,,
189026,12,11.0,7.0,,,,,,,,,,
189027,8,3.0,10.0,4.0,,,,,,,,,
189029,1,0.0,,,,,,,,,,,
189030,0,3.0,5.0,4.0,1.0,,,,,,,,
189031,8,10.0,3.0,0.0,5.0,,,,,,,,
189032,4,8.0,7.0,12.0,3.0,,,,,,,,
189033,4,2.0,6.0,8.0,10.0,,,,,,,,
189035,7,,,,,,,,,,,,
189036,11,7.0,3.0,2.0,10.0,,,,,,,,
189037,10,4.0,12.0,,,,,,,,,,
189038,0,,,,,,,,,,,,
189039,8,4.0,,,,,,,,,,,
189040,7,5.0,4.0,8.0,3.0,,,,,,,,
189041,8,,,,,,,,,,,,
189042,12,0.0,3.0,10.0,9.0,,,,,,,,
189043,0,11.0,,,,,,,,,,,
189044,6,4.0,,,,,,,,,,,
189045,5,12.0,4.0,6.0,9.0,,,,,,,,
189046,4,8.0,12.0,,,,,,,,,,
189047,7,11.0,12.0,,,,,,,,,,
189048,0,,,,,,,,,,,,
189049,8,4.0,7.0,11.0,12.0,,,,,,,,
189051,8,7.0,4.0,11.0,12.0,,,,,,,,
189052,7,0.0,5.0,,,,,,,,,,
189053,8,0.0,,,,,,,,,,,
189054,8,4.0,,,,,,,,,,,
189055,0,,,,,,,,,,,,
189056,8,,,,,,,,,,,,
189057,1,,,,,,,,,,,,
189058,1,,,,,,,,,,,,
189059,11,3.0,4.0,10.0,2.0,,,,,,,,
189060,7,4.0,8.0,2.0,11.0,,,,,,,,
189061,12,4.0,,,,,,,,,,,
189062,4,8.0,11.0,1.0,12.0,,,,,,,,
189063,1,,,,,,,,,,,,
189064,12,10.0,4.0,0.0,,,,,,,,,
189065,12,8.0,5.0,4.0,,,,,,,,,
189067,10,11.0,0.0,8.0,3.0,,,,,,,,
189753,11,10.0,4.0,12.0,5.0,,,,,,,,
189754,4,,,,,,,,,,,,
189755,10,3.0,,,,,,,,,,,
189756,0,8.0,,,,,,,,,,,
189757,4,8.0,6.0,0.0,3.0,,,,,,,,
189758,4,8.0,2.0,10.0,7.0,,,,,,,,
189759,1,4.0,6.0,8.0,0.0,,,,,,,,
189760,0,9.0,12.0,10.0,4.0,,,,,,,,
189761,1,10.0,7.0,5.0,8.0,,,,,,,,
189762,8,,,,,,,,,,,,
189763,7,9.0,,,,,,,,,,,
189764,3,,,,,,,,,,,,
189765,11,8.0,12.0,6.0,7.0,,,,,,,,
189767,8,7.0,3.0,12.0,,,,,,,,,
189768,3,4.0,12.0,,,,,,,,,,
189769,12,11.0,4.0,10.0,0.0,,,,,,,,
189770,0,3.0,8.0,4.0,5.0,,,,,,,,
189771,0,4.0,7.0,1.0,10.0,,,,,,,,
189772,12,0.0,2.0,4.0,6.0,,,,,,,,
189773,8,11.0,12.0,9.0,2.0,,,,,,,,
189774,8,,,,,,,,,,,,
189775,0,,,,,,,,,,,,
189776,10,,,,,,,,,,,,
189777,0,4.0,6.0,,,,,,,,,,
189778,8,11.0,9.0,,,,,,,,,,
189779,0,,,,,,,,,,,,
189780,10,,,,,,,,,,,,
189781,8,3.0,0.0,5.0,6.0,,,,,,,,
189782,3,,,,,,,,,,,,
189783,4,2.0,0.0,,,,,,,,,,
189784,4,7.0,6.0,1.0,3.0,,,,,,,,
189785,1,0.0,,,,,,,,,,,
189786,0,3.0,10.0,2.0,4.0,,,,,,,,
189787,11,9.0,5.0,0.0,3.0,,,,,,,,
189788,4,6.0,,,,,,,,,,,
189789,12,7.0,0.0,5.0,4.0,,,,,,,,
189790,11,12.0,9.0,6.0,,,,,,,,,
189791,0,7.0,11.0,12.0,3.0,,,,,,,,
189792,8,12.0,10.0,4.0,1.0,,,,,,,,
189793,1,9.0,11.0,0.0,8.0,,,,,,,,
189795,0,,,,,,,,,,,,
189796,4,12.0,,,,,,,,,,,
189797,8,4.0,11.0,12.0,3.0,,,,,,,,
189798,1,7.0,4.0,6.0,11.0,,,,,,,,
189799,7,,,,,,,,,,,,
189800,8,0.0,3.0,4.0,5.0,,,,,,,,
189801,9,3.0,,,,,,,,,,,
189802,7,8.0,11.0,1.0,3.0,,,,,,,,
189803,8,10.0,,,,,,,,,,,
189805,4,7.0,12.0,1.0,,,,,,,,,
189806,11,7.0,,,,,,,,,,,
189808,0,8.0,4.0,10.0,6.0,,,,,,,,
189809,8,12.0,9.0,10.0,,,,,,,,,
189810,0,,,,,,,,,,,,
190255,11,8.0,6.0,7.0,12.0,,,,,,,,
190256,10,8.0,4.0,0.0,11.0,,,,,,,,
190257,4,2.0,10.0,9.0,8.0,,,,,,,,
190258,0,,,,,,,,,,,,
190259,3,0.0,9.0,1.0,4.0,,,,,,,,
190260,6,0.0,,,,,,,,,,,
190261,8,12.0,,,,,,,,,,,
190262,8,11.0,7.0,,,,,,,,,,
190263,1,4.0,3.0,,,,,,,,,,
190264,10,8.0,7.0,11.0,5.0,,,,,,,,
190265,11,0.0,,,,,,,,,,,
190266,1,0.0,,,,,,,,,,,
190267,12,,,,,,,,,,,,
190268,0,4.0,,,,,,,,,,,
190269,8,7.0,0.0,11.0,4.0,,,,,,,,
190270,10,8.0,3.0,,,,,,,,,,
190271,8,,,,,,,,,,,,
190272,8,,,,,,,,,,,,
190273,5,9.0,6.0,11.0,,,,,,,,,
190274,4,0.0,,,,,,,,,,,
190275,0,3.0,,,,,,,,,,,
190276,12,0.0,3.0,7.0,,,,,,,,,
190277,11,0.0,,,,,,,,,,,
190278,8,12.0,,,,,,,,,,,
190279,7,6.0,4.0,,,,,,,,,,
190280,0,1.0,4.0,10.0,,,,,,,,,
190281,8,3.0,0.0,4.0,,,,,,,,,
190282,7,,,,,,,,,,,,
190284,11,,,,,,,,,,,,
190285,5,12.0,11.0,,,,,,,,,,
190286,8,12.0,9.0,,,,,,,,,,
190287,12,11.0,8.0,6.0,9.0,,,,,,,,
190288,0,,,,,,,,,,,,
190289,8,,,,,,,,,,,,
190290,8,3.0,1.0,10.0,12.0,,,,,,,,
190291,8,11.0,12.0,4.0,1.0,,,,,,,,
190292,11,6.0,,,,,,,,,,,
190293,11,12.0,4.0,8.0,3.0,,,,,,,,
190294,12,10.0,,,,,,,,,,,
190295,0,3.0,9.0,,,,,,,,,,
190296,8,11.0,,,,,,,,,,,
190297,4,,,,,,,,,,,,
190299,5,8.0,,,,,,,,,,,
190300,11,7.0,9.0,4.0,8.0,,,,,,,,
190301,0,,,,,,,,,,,,
190302,8,12.0,11.0,,,,,,,,,,
190303,8,0.0,3.0,10.0,4.0,,,,,,,,
190304,5,1.0,,,,,,,,,,,
190305,0,10.0,3.0,4.0,8.0,,,,,,,,
190306,0,,,,,,,,,,,,
190307,0,7.0,1.0,5.0,10.0,,,,,,,,
190308,4,8.0,2.0,9.0,,,,,,,,,
190309,1,2.0,10.0,0.0,3.0,,,,,,,,
190310,12,8.0,4.0,0.0,5.0,,,,,,,,
190311,3,9.0,2.0,,,,,,,,,,
190312,7,,,,,,,,,,,,
190313,6,4.0,1.0,8.0,12.0,,,,,,,,
190314,7,,,,,,,,,,,,
190315,0,10.0,6.0,,,,,,,,,,
190316,12,10.0,4.0,7.0,5.0,,,,,,,,
190317,0,3.0,9.0,4.0,,,,,,,,,
190318,3,12.0,10.0,2.0,8.0,,,,,,,,
190320,4,8.0,0.0,9.0,11.0,,,,,,,,
190321,3,0.0,2.0,1.0,6.0,,,,,,,,
190322,4,12.0,7.0,,,,,,,,,,
190323,8,7.0,12.0,11.0,4.0,,,,,,,,
190324,9,10.0,,,,,,,,,,,
190326,11,,,,,,,,,,,,
190327,1,4.0,10.0,8.0,12.0,,,,,,,,
190328,8,,,,,,,,,,,,
190329,0,4.0,3.0,10.0,8.0,,,,,,,,
190330,11,8.0,4.0,3.0,0.0,,,,,,,,
190331,10,11.0,4.0,6.0,8.0,,,,,,,,
190332,9,7.0,2.0,4.0,5.0,,,,,,,,
190333,8,0.0,9.0,10.0,1.0,,,,,,,,
190334,8,0.0,,,,,,,,,,,
190335,0,,,,,,,,,,,,
190336,5,0.0,3.0,4.0,6.0,,,,,,,,
190337,0,3.0,,,,,,,,,,,
190338,8,10.0,1.0,6.0,4.0,,,,,,,,
190339,10,,,,,,,,,,,,
190340,0,1.0,10.0,3.0,7.0,,,,,,,,
190341,3,0.0,,,,,,,,,,,
190342,8,11.0,12.0,10.0,1.0,,,,,,,,
190343,11,9.0,8.0,4.0,6.0,,,,,,,,
190344,4,8.0,6.0,12.0,7.0,,,,,,,,
190345,4,2.0,6.0,7.0,11.0,,,,,,,,
190346,1,,,,,,,,,,,,
190347,0,1.0,3.0,11.0,6.0,,,,,,,,
190348,7,8.0,3.0,12.0,4.0,,,,,,,,
190349,12,4.0,8.0,10.0,7.0,,,,,,,,
190350,1,3.0,10.0,8.0,0.0,,,,,,,,
190351,12,8.0,4.0,3.0,9.0,,,,,,,,
190352,0,12.0,,,,,,,,,,,
190353,12,11.0,7.0,3.0,5.0,,,,,,,,
190354,11,12.0,6.0,1.0,8.0,,,,,,,,
190355,5,,,,,,,,,,,,
190356,8,4.0,,,,,,,,,,,
190357,4,0.0,10.0,3.0,6.0,,,,,,,,
190358,3,8.0,2.0,4.0,0.0,,,,,,,,
190359,1,,,,,,,,,,,,
190360,12,,,,,,,,,,,,
190361,4,1.0,3.0,2.0,8.0,,,,,,,,
190362,12,4.0,9.0,,,,,,,,,,
190363,1,8.0,4.0,3.0,,,,,,,,,
190364,0,5.0,,,,,,,,,,,
190365,2,8.0,1.0,7.0,,,,,,,,,
190366,12,7.0,1.0,4.0,3.0,,,,,,,,
190367,8,12.0,11.0,,,,,,,,,,
190368,12,11.0,3.0,8.0,4.0,,,,,,,,
190369,12,4.0,0.0,11.0,1.0,,,,,,,,
190370,7,8.0,,,,,,,,,,,
190371,3,7.0,4.0,10.0,0.0,,,,,,,,
190372,3,8.0,4.0,5.0,6.0,,,,,,,,
190373,4,8.0,10.0,9.0,12.0,,,,,,,,
190374,8,10.0,1.0,6.0,12.0,,,,,,,,
190375,0,3.0,9.0,,,,,,,,,,
190376,0,,,,,,,,,,,,
190377,10,2.0,3.0,,,,,,,,,,
190379,4,8.0,,,,,,,,,,,
190380,0,,,,,,,,,,,,
190381,3,4.0,1.0,,,,,,,,,,
190382,1,0.0,,,,,,,,,,,
190383,11,8.0,6.0,7.0,3.0,,,,,,,,
190384,1,,,,,,,,,,,,
190386,7,,,,,,,,,,,,
190387,12,,,,,,,,,,,,
190388,8,4.0,10.0,9.0,11.0,,,,,,,,
190389,7,0.0,8.0,3.0,,,,,,,,,
190390,8,1.0,3.0,10.0,12.0,,,,,,,,
190391,11,4.0,0.0,10.0,12.0,,,,,,,,
190392,4,1.0,7.0,11.0,8.0,,,,,,,,
190393,11,0.0,12.0,,,,,,,,,,
190394,11,,,,,,,,,,,,
190395,1,,,,,,,,,,,,
190396,4,12.0,1.0,8.0,,,,,,,,,
190397,0,,,,,,,,,,,,
190398,0,4.0,2.0,3.0,10.0,,,,,,,,
190399,8,,,,,,,,,,,,
190400,1,3.0,6.0,4.0,0.0,,,,,,,,
190401,12,1.0,,,,,,,,,,,
190402,7,2.0,10.0,0.0,,,,,,,,,
190404,4,7.0,3.0,,,,,,,,,,
190405,12,8.0,11.0,4.0,,,,,,,,,
190406,7,4.0,,,,,,,,,,,
190407,0,8.0,4.0,10.0,5.0,,,,,,,,
190408,7,8.0,10.0,4.0,9.0,,,,,,,,
190409,8,0.0,,,,,,,,,,,
190410,0,6.0,8.0,9.0,,,,,,,,,
190411,1,4.0,2.0,9.0,12.0,,,,,,,,
190412,1,,,,,,,,,,,,
190413,6,3.0,0.0,9.0,8.0,,,,,,,,
190414,4,10.0,12.0,6.0,3.0,,,,,,,,
190415,8,4.0,11.0,12.0,7.0,,,,,,,,
190416,8,4.0,12.0,1.0,3.0,,,,,,,,
190417,8,11.0,7.0,,,,,,,,,,
190418,0,10.0,3.0,12.0,1.0,,,,,,,,
190419,11,9.0,0.0,,,,,,,,,,
190420,4,12.0,7.0,1.0,9.0,,,,,,,,
190421,8,,,,,,,,,,,,
190422,8,10.0,7.0,12.0,1.0,,,,,,,,
190423,3,4.0,1.0,0.0,6.0,,,,,,,,
190424,7,4.0,12.0,3.0,0.0,,,,,,,,
190425,6,9.0,,,,,,,,,,,
190426,0,10.0,1.0,3.0,6.0,,,,,,,,
190427,0,10.0,4.0,,,,,,,,,,
190428,8,11.0,4.0,12.0,,,,,,,,,
190429,12,,,,,,,,,,,,
190430,1,12.0,10.0,2.0,8.0,,,,,,,,
190431,8,4.0,3.0,10.0,11.0,,,,,,,,
190432,5,,,,,,,,,,,,
190433,12,8.0,7.0,11.0,4.0,,,,,,,,
190434,8,3.0,0.0,4.0,,,,,,,,,
190435,6,5.0,1.0,,,,,,,,,,
190436,8,11.0,12.0,7.0,5.0,,,,,,,,
190438,7,2.0,8.0,12.0,10.0,,,,,,,,
190439,4,,,,,,,,,,,,
190441,8,4.0,2.0,10.0,9.0,,,,,,,,
190442,11,3.0,10.0,0.0,4.0,,,,,,,,
190443,8,3.0,2.0,12.0,4.0,,,,,,,,
190444,1,4.0,0.0,,,,,,,,,,
190445,8,,,,,,,,,,,,
190446,7,6.0,5.0,,,,,,,,,,
190447,11,7.0,12.0,8.0,3.0,,,,,,,,
190448,4,,,,,,,,,,,,
190449,8,3.0,6.0,1.0,10.0,,,,,,,,
190450,11,5.0,9.0,,,,,,,,,,
190451,12,8.0,,,,,,,,,,,
190452,10,,,,,,,,,,,,
190453,0,,,,,,,,,,,,
190454,8,10.0,7.0,9.0,,,,,,,,,
190455,8,11.0,12.0,,,,,,,,,,
190456,0,8.0,4.0,,,,,,,,,,
190457,12,6.0,4.0,,,,,,,,,,
190458,4,8.0,9.0,0.0,3.0,,,,,,,,
190459,0,1.0,4.0,9.0,11.0,,,,,,,,
190460,5,0.0,11.0,3.0,1.0,,,,,,,,
190461,2,12.0,6.0,4.0,9.0,,,,,,,,
190462,4,,,,,,,,,,,,
191115,8,12.0,5.0,,,,,,,,,,
191116,12,4.0,,,,,,,,,,,
191117,8,11.0,12.0,1.0,,,,,,,,,
191118,8,12.0,4.0,,,,,,,,,,
191119,12,10.0,6.0,4.0,1.0,,,,,,,,
191120,0,7.0,8.0,,,,,,,,,,
191121,4,8.0,2.0,10.0,9.0,,,,,,,,
191122,12,8.0,6.0,4.0,2.0,,,,,,,,
191123,0,6.0,3.0,9.0,4.0,,,,,,,,
191124,8,4.0,12.0,3.0,7.0,,,,,,,,
191126,4,,,,,,,,,,,,
191127,4,,,,,,,,,,,,
191128,6,0.0,,,,,,,,,,,
191129,12,11.0,,,,,,,,,,,
191130,0,10.0,4.0,9.0,3.0,,,,,,,,
191131,8,,,,,,,,,,,,
191132,0,9.0,3.0,,,,,,,,,,
191133,4,7.0,8.0,10.0,12.0,,,,,,,,
191134,4,3.0,0.0,,,,,,,,,,
191135,0,,,,,,,,,,,,
191136,4,3.0,2.0,10.0,,,,,,,,,
191137,7,10.0,,,,,,,,,,,
191138,1,,,,,,,,,,,,
191139,4,0.0,,,,,,,,,,,
191140,8,4.0,9.0,3.0,6.0,,,,,,,,
191141,4,0.0,3.0,10.0,6.0,,,,,,,,
191142,12,,,,,,,,,,,,
191143,4,8.0,0.0,9.0,11.0,,,,,,,,
191145,8,12.0,11.0,,,,,,,,,,
191146,11,12.0,9.0,,,,,,,,,,
191147,11,4.0,10.0,3.0,6.0,,,,,,,,
191148,0,12.0,8.0,4.0,11.0,,,,,,,,
191149,11,8.0,,,,,,,,,,,
191150,8,3.0,5.0,4.0,7.0,,,,,,,,
191151,11,1.0,7.0,4.0,12.0,,,,,,,,
191152,8,11.0,12.0,,,,,,,,,,
191153,12,8.0,,,,,,,,,,,
191154,8,4.0,1.0,,,,,,,,,,
191155,8,,,,,,,,,,,,
191156,4,12.0,3.0,1.0,2.0,,,,,,,,
191157,3,12.0,11.0,8.0,0.0,,,,,,,,
191158,7,8.0,,,,,,,,,,,
191159,8,2.0,3.0,6.0,1.0,,,,,,,,
191160,10,3.0,,,,,,,,,,,
191161,0,,,,,,,,,,,,
191162,0,,,,,,,,,,,,
191163,0,8.0,,,,,,,,,,,
191164,11,12.0,8.0,7.0,4.0,,,,,,,,
191165,4,8.0,0.0,7.0,6.0,,,,,,,,
191166,1,3.0,5.0,9.0,8.0,,,,,,,,
191167,8,11.0,,,,,,,,,,,
191168,0,3.0,,,,,,,,,,,
191169,12,8.0,4.0,,,,,,,,,,
191170,11,,,,,,,,,,,,
191171,11,4.0,8.0,5.0,6.0,,,,,,,,
191173,11,8.0,,,,,,,,,,,
191174,4,8.0,10.0,3.0,0.0,,,,,,,,
191175,11,7.0,4.0,2.0,12.0,,,,,,,,
191176,0,11.0,4.0,6.0,5.0,,,,,,,,
191178,7,0.0,3.0,10.0,1.0,,,,,,,,
191179,0,1.0,10.0,,,,,,,,,,
191180,8,10.0,7.0,4.0,1.0,,,,,,,,
191181,4,8.0,10.0,3.0,11.0,,,,,,,,
191183,0,3.0,4.0,10.0,2.0,,,,,,,,
191184,3,,,,,,,,,,,,
191185,12,7.0,5.0,,,,,,,,,,
191186,6,12.0,4.0,8.0,3.0,,,,,,,,
191187,11,0.0,7.0,1.0,8.0,,,,,,,,
191188,0,3.0,2.0,1.0,,,,,,,,,
191190,8,11.0,,,,,,,,,,,
191191,8,7.0,4.0,6.0,,,,,,,,,
191192,8,,,,,,,,,,,,
191193,8,3.0,4.0,11.0,9.0,,,,,,,,
191194,4,7.0,8.0,11.0,3.0,,,,,,,,
191195,0,3.0,4.0,,,,,,,,,,
191196,12,11.0,7.0,6.0,1.0,,,,,,,,
191197,1,3.0,0.0,8.0,2.0,,,,,,,,
191198,0,,,,,,,,,,,,
191200,4,8.0,10.0,7.0,5.0,,,,,,,,
191201,12,3.0,4.0,10.0,6.0,,,,,,,,
191202,4,1.0,2.0,10.0,0.0,,,,,,,,
191203,1,,,,,,,,,,,,
191204,3,4.0,1.0,9.0,11.0,,,,,,,,
191205,5,3.0,2.0,1.0,4.0,,,,,,,,
191206,1,0.0,4.0,8.0,10.0,,,,,,,,
191207,8,11.0,12.0,7.0,5.0,,,,,,,,
191208,0,7.0,4.0,12.0,3.0,,,,,,,,
191209,8,11.0,,,,,,,,,,,
191211,0,3.0,12.0,,,,,,,,,,
191212,12,11.0,0.0,,,,,,,,,,
191213,8,,,,,,,,,,,,
191214,4,0.0,3.0,11.0,12.0,,,,,,,,
191215,0,3.0,1.0,5.0,10.0,,,,,,,,
191216,10,8.0,4.0,6.0,9.0,,,,,,,,
191217,4,0.0,,,,,,,,,,,
191218,12,,,,,,,,,,,,
191220,0,,,,,,,,,,,,
191221,0,3.0,,,,,,,,,,,
191222,0,,,,,,,,,,,,
191223,7,11.0,6.0,8.0,,,,,,,,,
191224,7,11.0,,,,,,,,,,,
191225,8,12.0,4.0,,,,,,,,,,
191226,6,7.0,11.0,5.0,1.0,,,,,,,,
191227,8,12.0,11.0,7.0,0.0,,,,,,,,
191228,4,1.0,,,,,,,,,,,
191229,8,3.0,9.0,,,,,,,,,,
191230,11,,,,,,,,,,,,
191231,4,,,,,,,,,,,,
191233,4,,,,,,,,,,,,
191236,0,,,,,,,,,,,,
191237,3,11.0,2.0,10.0,5.0,,,,,,,,
191238,0,,,,,,,,,,,,
191239,2,1.0,,,,,,,,,,,
191240,8,6.0,10.0,,,,,,,,,,
191241,3,,,,,,,,,,,,
191243,0,3.0,,,,,,,,,,,
191245,8,3.0,1.0,9.0,,,,,,,,,
191246,7,,,,,,,,,,,,
191247,0,9.0,8.0,3.0,11.0,,,,,,,,
191248,4,1.0,0.0,,,,,,,,,,
191250,6,12.0,9.0,4.0,10.0,,,,,,,,
191251,0,1.0,3.0,4.0,,,,,,,,,
191252,7,12.0,4.0,10.0,3.0,,,,,,,,
191253,8,11.0,,,,,,,,,,,
191254,8,11.0,7.0,12.0,4.0,,,,,,,,
