,0,1,2,3,4,5,6,7,8,9,10,11
1,Write-In cells: 254,,,,,,,,,,,
2,Overvote cells: 231,,,,,,,,,,,
3,Luis Tejada: 0,,,,,,,,,,,
4,Carmen R. Quinones: 1,,,,,,,,,,,
5,Stacy R. Lynch: 2,,,,,,,,,,,
6,Keith L. Harris: 3,,,,,,,,,,,
7,Maria Ordonez: 4,,,,,,,,,,,
8,Daniel M. Cohen: 5,,,,,,,,,,,
9,Raymond Sanchez Jr.: 6,,,,,,,,,,,
10,Miguel Estrella: 7,,,,,,,,,,,
11,Corey Ortega: 8,,,,,,,,,,,
12,Shaun Abreu: 9,,,,,,,,,,,
13,Lena Melendez: 10,,,,,,,,,,,
14,Marti Gould  Allen-Cummings: 11,,,,,,,,,,,
17690,9,10.0,0.0,2.0,7.0,,,,,,,
17691,0,,,,,,,,,,,
17692,0,9.0,4.0,5.0,2.0,,,,,,,
17693,9,2.0,11.0,4.0,8.0,,,,,,,
17694,8,7.0,4.0,,,,,,,,,
17695,7,8.0,6.0,4.0,,,,,,,,
17696,5,,,,,,,,,,,
17697,9,2.0,11.0,4.0,8.0,,,,,,,
17698,9,7.0,8.0,6.0,4.0,,,,,,,
17699,4,9.0,,,,,,,,,,
17700,3,6.0,1.0,2.0,7.0,,,,,,,
17701,9,7.0,0.0,2.0,10.0,,,,,,,
17702,5,8.0,9.0,2.0,6.0,,,,,,,
17731,9,6.0,2.0,7.0,8.0,,,,,,,
17740,10,,,,,,,,,,,
17741,10,9.0,4.0,8.0,5.0,,,,,,,
17742,10,9.0,4.0,8.0,5.0,,,,,,,
17743,9,,,,,,,,,,,
17744,9,5.0,4.0,,,,,,,,,
17745,2,3.0,4.0,10.0,1.0,,,,,,,
17747,4,7.0,8.0,6.0,10.0,,,,,,,
17748,9,2.0,,,,,,,,,,
17749,7,,,,,,,,,,,
17750,3,,,,,,,,,,,
17751,2,10.0,4.0,,,,,,,,,
17752,9,1.0,7.0,,,,,,,,,
17753,9,2.0,5.0,11.0,,,,,,,,
17754,9,11.0,2.0,5.0,8.0,,,,,,,
17755,11,9.0,,,,,,,,,,
17757,9,2.0,5.0,11.0,,,,,,,,
17758,3,,,,,,,,,,,
17759,9,2.0,7.0,,,,,,,,,
17760,9,,,,,,,,,,,
17761,9,11.0,2.0,4.0,5.0,,,,,,,
17762,2,11.0,4.0,5.0,1.0,,,,,,,
17763,11,9.0,5.0,8.0,2.0,,,,,,,
17765,2,5.0,,,,,,,,,,
17766,9,1.0,,,,,,,,,,
17767,3,9.0,,,,,,,,,,
17795,5,3.0,11.0,8.0,2.0,,,,,,,
17796,2,5.0,6.0,11.0,1.0,,,,,,,
17797,6,5.0,0.0,2.0,9.0,,,,,,,
17798,5,3.0,,,,,,,,,,
17799,5,11.0,9.0,,,,,,,,,
17800,10,2.0,11.0,1.0,5.0,,,,,,,
17801,2,5.0,9.0,,,,,,,,,
17995,0,,,,,,,,,,,
17996,9,6.0,10.0,4.0,3.0,,,,,,,
17997,0,,,,,,,,,,,
17998,4,2.0,,,,,,,,,,
17999,0,,,,,,,,,,,
18000,8,2.0,5.0,,,,,,,,,
18001,0,,,,,,,,,,,
18002,2,9.0,5.0,8.0,11.0,,,,,,,
18003,0,,,,,,,,,,,
18004,0,,,,,,,,,,,
18005,0,,,,,,,,,,,
18006,0,,,,,,,,,,,
18007,0,,,,,,,,,,,
18008,4,11.0,9.0,6.0,1.0,,,,,,,
18009,0,,,,,,,,,,,
18010,1,10.0,6.0,0.0,9.0,,,,,,,
18011,0,,,,,,,,,,,
18012,8,,,,,,,,,,,
18013,9,6.0,10.0,4.0,3.0,,,,,,,
18014,2,5.0,4.0,11.0,6.0,,,,,,,
18015,0,,,,,,,,,,,
18016,9,,,,,,,,,,,
18017,9,,,,,,,,,,,
18018,10,,,,,,,,,,,
18019,0,,,,,,,,,,,
18020,8,7.0,6.0,10.0,1.0,,,,,,,
18021,0,,,,,,,,,,,
18022,5,6.0,11.0,1.0,0.0,,,,,,,
18023,0,,,,,,,,,,,
18024,2,3.0,,,,,,,,,,
18025,9,,,,,,,,,,,
18026,9,,,,,,,,,,,
18027,2,4.0,11.0,8.0,9.0,,,,,,,
18028,3,2.0,4.0,9.0,6.0,,,,,,,
18029,11,4.0,,,,,,,,,,
18030,9,3.0,2.0,6.0,1.0,,,,,,,
18031,3,2.0,,,,,,,,,,
18032,5,8.0,,,,,,,,,,
18033,8,1.0,,,,,,,,,,
18034,4,0.0,,,,,,,,,,
18035,0,9.0,,,,,,,,,,
18038,11,,,,,,,,,,,
18039,5,11.0,4.0,9.0,,,,,,,,
18041,9,11.0,2.0,4.0,10.0,,,,,,,
18042,9,5.0,4.0,2.0,8.0,,,,,,,
18043,6,9.0,11.0,2.0,8.0,,,,,,,
18044,9,10.0,2.0,11.0,7.0,,,,,,,
18045,11,9.0,4.0,,,,,,,,,
18046,8,9.0,2.0,3.0,11.0,,,,,,,
18047,3,2.0,9.0,5.0,6.0,,,,,,,
18048,2,4.0,11.0,8.0,9.0,,,,,,,
18098,2,1.0,9.0,3.0,10.0,,,,,,,
18099,3,2.0,,,,,,,,,,
18101,8,3.0,5.0,2.0,4.0,,,,,,,
18123,6,11.0,3.0,10.0,8.0,,,,,,,
18124,3,,,,,,,,,,,
18125,0,4.0,,,,,,,,,,
18126,4,8.0,6.0,9.0,5.0,,,,,,,
18127,7,0.0,,,,,,,,,,
18128,8,9.0,,,,,,,,,,
18129,2,,,,,,,,,,,
18131,2,,,,,,,,,,,
18132,5,2.0,8.0,6.0,9.0,,,,,,,
18133,5,,,,,,,,,,,
18136,9,,,,,,,,,,,
18137,2,3.0,5.0,,,,,,,,,
18138,9,5.0,2.0,,,,,,,,,
18139,5,,,,,,,,,,,
18142,9,,,,,,,,,,,
18143,9,8.0,,,,,,,,,,
18144,11,4.0,0.0,,,,,,,,,
18145,9,11.0,0.0,5.0,3.0,,,,,,,
18147,3,2.0,9.0,11.0,4.0,,,,,,,
18148,2,3.0,5.0,,,,,,,,,
18149,11,2.0,9.0,4.0,10.0,,,,,,,
18150,9,2.0,5.0,6.0,10.0,,,,,,,
18151,5,,,,,,,,,,,
18152,2,,,,,,,,,,,
18153,9,11.0,,,,,,,,,,
18154,2,,,,,,,,,,,
18155,11,9.0,2.0,8.0,4.0,,,,,,,
18156,11,2.0,4.0,5.0,8.0,,,,,,,
18158,11,5.0,4.0,,,,,,,,,
18159,11,4.0,,,,,,,,,,
18160,0,,,,,,,,,,,
18161,8,3.0,9.0,,,,,,,,,
18162,0,9.0,5.0,1.0,2.0,,,,,,,
18380,5,9.0,2.0,0.0,8.0,,,,,,,
18382,9,,,,,,,,,,,
18383,9,3.0,4.0,5.0,8.0,,,,,,,
18384,11,9.0,,,,,,,,,,
18385,5,,,,,,,,,,,
18386,4,,,,,,,,,,,
18555,3,8.0,10.0,5.0,9.0,,,,,,,
18556,8,1.0,4.0,0.0,7.0,,,,,,,
18557,10,9.0,7.0,8.0,0.0,,,,,,,
18558,0,,,,,,,,,,,
18559,7,6.0,,,,,,,,,,
18560,2,9.0,8.0,,,,,,,,,
18561,0,,,,,,,,,,,
18562,11,2.0,9.0,,,,,,,,,
18563,0,,,,,,,,,,,
18564,3,4.0,5.0,8.0,6.0,,,,,,,
18592,3,9.0,5.0,6.0,,,,,,,,
18594,4,11.0,,,,,,,,,,
18596,5,,,,,,,,,,,
18597,5,,,,,,,,,,,
18600,5,,,,,,,,,,,
18601,8,,,,,,,,,,,
18602,11,4.0,,,,,,,,,,
18603,9,,,,,,,,,,,
18604,9,5.0,4.0,,,,,,,,,
18606,5,4.0,,,,,,,,,,
18607,11,10.0,8.0,2.0,5.0,,,,,,,
18608,9,,,,,,,,,,,
18609,4,10.0,1.0,5.0,2.0,,,,,,,
18610,7,,,,,,,,,,,
18611,2,4.0,1.0,9.0,10.0,,,,,,,
18612,4,5.0,11.0,2.0,8.0,,,,,,,
18614,11,0.0,9.0,6.0,4.0,,,,,,,
18615,11,2.0,5.0,9.0,4.0,,,,,,,
18616,5,9.0,11.0,3.0,7.0,,,,,,,
18617,5,3.0,,,,,,,,,,
18619,2,4.0,8.0,5.0,11.0,,,,,,,
18620,11,9.0,5.0,,,,,,,,,
18621,9,1.0,0.0,,,,,,,,,
18622,5,,,,,,,,,,,
18623,8,0.0,4.0,5.0,11.0,,,,,,,
18624,4,11.0,,,,,,,,,,
18626,7,8.0,2.0,6.0,4.0,,,,,,,
18627,11,10.0,0.0,8.0,4.0,,,,,,,
18629,5,,,,,,,,,,,
18631,9,5.0,,,,,,,,,,
18632,4,5.0,2.0,3.0,9.0,,,,,,,
18633,5,4.0,1.0,0.0,9.0,,,,,,,
18675,8,11.0,4.0,5.0,10.0,,,,,,,
18720,4,10.0,1.0,9.0,7.0,,,,,,,
18721,11,5.0,4.0,2.0,8.0,,,,,,,
18722,5,4.0,8.0,11.0,2.0,,,,,,,
18723,11,10.0,9.0,,,,,,,,,
18724,5,11.0,8.0,4.0,2.0,,,,,,,
18725,11,10.0,9.0,,,,,,,,,
18726,9,3.0,2.0,4.0,5.0,,,,,,,
18727,0,,,,,,,,,,,
18743,2,1.0,4.0,10.0,0.0,,,,,,,
18744,2,9.0,4.0,1.0,3.0,,,,,,,
18745,7,,,,,,,,,,,
18746,9,0.0,,,,,,,,,,
18747,2,4.0,8.0,11.0,5.0,,,,,,,
18748,9,0.0,7.0,4.0,6.0,,,,,,,
18749,2,4.0,8.0,11.0,5.0,,,,,,,
18750,2,,,,,,,,,,,
18751,4,11.0,0.0,8.0,9.0,,,,,,,
18752,3,2.0,8.0,,,,,,,,,
18753,0,,,,,,,,,,,
18755,9,2.0,11.0,3.0,6.0,,,,,,,
18756,9,3.0,,,,,,,,,,
18757,8,6.0,3.0,2.0,5.0,,,,,,,
18758,2,3.0,,,,,,,,,,
18759,0,9.0,7.0,1.0,8.0,,,,,,,
18760,0,7.0,1.0,4.0,,,,,,,,
18860,4,6.0,1.0,10.0,8.0,,,,,,,
18861,4,11.0,,,,,,,,,,
18862,0,,,,,,,,,,,
18863,4,2.0,8.0,10.0,,,,,,,,
18864,0,,,,,,,,,,,
18865,4,0.0,3.0,7.0,10.0,,,,,,,
18866,0,6.0,9.0,11.0,7.0,,,,,,,
18867,6,,,,,,,,,,,
18868,0,,,,,,,,,,,
18869,0,,,,,,,,,,,
18870,0,,,,,,,,,,,
18871,11,9.0,4.0,2.0,8.0,,,,,,,
18872,0,4.0,1.0,9.0,,,,,,,,
18873,0,,,,,,,,,,,
18874,4,11.0,5.0,8.0,9.0,,,,,,,
18875,0,,,,,,,,,,,
18876,11,9.0,8.0,6.0,4.0,,,,,,,
18877,0,,,,,,,,,,,
18878,0,9.0,1.0,2.0,5.0,,,,,,,
18879,0,,,,,,,,,,,
18890,8,,,,,,,,,,,
18933,0,9.0,2.0,,,,,,,,,
18934,11,5.0,,,,,,,,,,
18935,7,8.0,6.0,1.0,5.0,,,,,,,
18936,11,2.0,4.0,9.0,1.0,,,,,,,
18937,0,,,,,,,,,,,
18938,0,1.0,10.0,,,,,,,,,
18939,2,9.0,,,,,,,,,,
18940,0,1.0,7.0,8.0,4.0,,,,,,,
18941,3,,,,,,,,,,,
18942,3,,,,,,,,,,,
18943,11,2.0,4.0,9.0,1.0,,,,,,,
18946,11,0.0,,,,,,,,,,
18947,3,11.0,2.0,5.0,9.0,,,,,,,
18948,11,4.0,10.0,1.0,2.0,,,,,,,
18949,0,,,,,,,,,,,
18950,0,,,,,,,,,,,
18951,9,5.0,2.0,,,,,,,,,
18952,10,2.0,4.0,1.0,,,,,,,,
18953,9,2.0,1.0,,,,,,,,,
18954,9,5.0,11.0,3.0,2.0,,,,,,,
18955,9,2.0,3.0,1.0,,,,,,,,
18956,10,9.0,,,,,,,,,,
18957,9,8.0,2.0,,,,,,,,,
18958,4,2.0,8.0,,,,,,,,,
18959,2,9.0,4.0,8.0,,,,,,,,
18960,11,,,,,,,,,,,
18961,9,7.0,3.0,10.0,11.0,,,,,,,
18962,7,9.0,,,,,,,,,,
18964,3,11.0,2.0,5.0,9.0,,,,,,,
18965,2,6.0,,,,,,,,,,
18966,2,3.0,11.0,5.0,6.0,,,,,,,
19053,0,,,,,,,,,,,
19054,0,,,,,,,,,,,
19055,9,,,,,,,,,,,
19056,9,,,,,,,,,,,
19109,5,,,,,,,,,,,
19110,2,5.0,9.0,,,,,,,,,
19111,11,,,,,,,,,,,
19112,9,11.0,4.0,,,,,,,,,
19113,11,,,,,,,,,,,
19114,11,,,,,,,,,,,
19115,4,5.0,11.0,8.0,6.0,,,,,,,
19116,11,4.0,,,,,,,,,,
19117,5,,,,,,,,,,,
19118,9,11.0,2.0,5.0,4.0,,,,,,,
19119,9,5.0,,,,,,,,,,
19120,5,9.0,4.0,2.0,,,,,,,,
19121,4,,,,,,,,,,,
19122,5,9.0,4.0,2.0,,,,,,,,
19123,9,2.0,5.0,,,,,,,,,
19124,9,11.0,2.0,5.0,4.0,,,,,,,
19125,9,11.0,4.0,,,,,,,,,
19126,9,4.0,0.0,5.0,11.0,,,,,,,
19127,9,,,,,,,,,,,
19128,2,4.0,5.0,9.0,10.0,,,,,,,
19129,11,5.0,4.0,9.0,,,,,,,,
19130,2,4.0,5.0,9.0,,,,,,,,
19131,9,5.0,,,,,,,,,,
19132,1,8.0,2.0,7.0,,,,,,,,
19133,9,8.0,6.0,,,,,,,,,
19134,11,,,,,,,,,,,
19135,9,2.0,5.0,10.0,1.0,,,,,,,
19137,10,,,,,,,,,,,
19138,11,4.0,5.0,8.0,2.0,,,,,,,
19139,9,5.0,11.0,,,,,,,,,
19140,6,2.0,11.0,9.0,5.0,,,,,,,
19141,4,11.0,5.0,2.0,8.0,,,,,,,
19142,9,1.0,4.0,11.0,10.0,,,,,,,
19143,8,,,,,,,,,,,
19145,2,,,,,,,,,,,
19146,5,4.0,8.0,11.0,9.0,,,,,,,
19147,2,5.0,9.0,,,,,,,,,
19149,2,3.0,9.0,11.0,10.0,,,,,,,
19151,9,5.0,3.0,2.0,0.0,,,,,,,
19152,2,,,,,,,,,,,
19153,4,5.0,11.0,6.0,8.0,,,,,,,
19154,5,6.0,1.0,,,,,,,,,
19155,2,,,,,,,,,,,
19156,9,,,,,,,,,,,
19157,9,5.0,,,,,,,,,,
19158,9,11.0,5.0,2.0,3.0,,,,,,,
19159,9,11.0,2.0,5.0,4.0,,,,,,,
19160,9,5.0,,,,,,,,,,
19161,9,,,,,,,,,,,
19162,5,9.0,8.0,2.0,,,,,,,,
19163,5,9.0,11.0,2.0,8.0,,,,,,,
19165,11,,,,,,,,,,,
19166,5,,,,,,,,,,,
19167,5,4.0,11.0,,,,,,,,,
19168,11,,,,,,,,,,,
19183,4,11.0,6.0,,,,,,,,,
19184,9,4.0,8.0,5.0,7.0,,,,,,,
19185,11,5.0,,,,,,,,,,
19186,4,11.0,,,,,,,,,,
19187,4,11.0,8.0,9.0,5.0,,,,,,,
19188,4,11.0,8.0,9.0,5.0,,,,,,,
19189,11,6.0,,,,,,,,,,
19190,9,7.0,3.0,5.0,0.0,,,,,,,
19191,11,4.0,,,,,,,,,,
19192,4,,,,,,,,,,,
19193,10,4.0,3.0,8.0,7.0,,,,,,,
19194,9,5.0,2.0,3.0,8.0,,,,,,,
19195,11,5.0,0.0,,,,,,,,,
19197,3,,,,,,,,,,,
19198,3,2.0,9.0,0.0,,,,,,,,
19199,11,5.0,,,,,,,,,,
19345,0,7.0,6.0,,,,,,,,,
19346,9,11.0,5.0,2.0,,,,,,,,
19347,9,10.0,3.0,2.0,,,,,,,,
19348,5,9.0,2.0,6.0,11.0,,,,,,,
19349,8,1.0,2.0,3.0,,,,,,,,
19351,5,,,,,,,,,,,
19353,9,11.0,10.0,2.0,0.0,,,,,,,
19355,2,1.0,9.0,6.0,,,,,,,,
19356,2,9.0,5.0,,,,,,,,,
19357,4,,,,,,,,,,,
19359,11,6.0,9.0,,,,,,,,,
19360,9,,,,,,,,,,,
19361,2,9.0,5.0,1.0,4.0,,,,,,,
19362,9,5.0,3.0,8.0,7.0,,,,,,,
19363,9,8.0,6.0,,,,,,,,,
19364,5,9.0,2.0,11.0,4.0,,,,,,,
19365,5,2.0,9.0,11.0,3.0,,,,,,,
19366,9,11.0,5.0,4.0,2.0,,,,,,,
19367,5,,,,,,,,,,,
19368,11,9.0,5.0,,,,,,,,,
19370,11,,,,,,,,,,,
19372,3,9.0,4.0,2.0,7.0,,,,,,,
19373,2,4.0,10.0,1.0,,,,,,,,
19374,9,5.0,,,,,,,,,,
19375,2,4.0,1.0,0.0,9.0,,,,,,,
19376,9,,,,,,,,,,,
19377,7,2.0,8.0,3.0,0.0,,,,,,,
19378,9,3.0,0.0,4.0,,,,,,,,
19379,9,11.0,10.0,2.0,0.0,,,,,,,
19380,3,1.0,9.0,,,,,,,,,
19381,9,1.0,,,,,,,,,,
19382,9,8.0,3.0,11.0,2.0,,,,,,,
19383,3,10.0,11.0,0.0,7.0,,,,,,,
19384,11,,,,,,,,,,,
19385,11,,,,,,,,,,,
19386,9,3.0,5.0,1.0,2.0,,,,,,,
19387,2,,,,,,,,,,,
19388,10,9.0,,,,,,,,,,
19389,11,4.0,2.0,8.0,9.0,,,,,,,
19390,5,6.0,,,,,,,,,,
19391,10,9.0,4.0,,,,,,,,,
19392,8,9.0,0.0,1.0,4.0,,,,,,,
19393,2,10.0,7.0,5.0,4.0,,,,,,,
19395,9,0.0,4.0,5.0,6.0,,,,,,,
19396,9,1.0,,,,,,,,,,
19397,2,9.0,3.0,4.0,5.0,,,,,,,
19398,5,,,,,,,,,,,
19401,5,2.0,3.0,9.0,8.0,,,,,,,
19402,2,,,,,,,,,,,
19403,11,9.0,4.0,5.0,,,,,,,,
19404,2,,,,,,,,,,,
19406,5,0.0,,,,,,,,,,
19408,10,4.0,,,,,,,,,,
19409,9,,,,,,,,,,,
19411,5,9.0,4.0,,,,,,,,,
19412,4,,,,,,,,,,,
19413,9,5.0,6.0,,,,,,,,,
19414,4,5.0,11.0,9.0,,,,,,,,
19415,5,9.0,11.0,3.0,2.0,,,,,,,
19416,5,8.0,9.0,2.0,0.0,,,,,,,
19417,2,5.0,,,,,,,,,,
19418,9,2.0,3.0,4.0,5.0,,,,,,,
19419,9,4.0,,,,,,,,,,
19420,9,5.0,2.0,3.0,8.0,,,,,,,
19421,5,,,,,,,,,,,
19422,5,0.0,3.0,,,,,,,,,
19423,5,,,,,,,,,,,
19424,5,,,,,,,,,,,
19425,11,,,,,,,,,,,
19427,2,3.0,4.0,1.0,6.0,,,,,,,
19428,4,3.0,2.0,11.0,,,,,,,,
19429,9,,,,,,,,,,,
19431,9,,,,,,,,,,,
19434,5,2.0,3.0,9.0,,,,,,,,
19435,9,5.0,,,,,,,,,,
19436,11,,,,,,,,,,,
19437,9,6.0,0.0,,,,,,,,,
19438,6,5.0,,,,,,,,,,
19439,5,9.0,8.0,,,,,,,,,
19440,5,2.0,4.0,6.0,9.0,,,,,,,
19441,11,10.0,,,,,,,,,,
19444,11,,,,,,,,,,,
19445,2,5.0,4.0,6.0,,,,,,,,
19446,5,2.0,9.0,,,,,,,,,
19447,9,4.0,2.0,3.0,10.0,,,,,,,
19448,11,,,,,,,,,,,
19449,11,9.0,,,,,,,,,,
19450,4,,,,,,,,,,,
19451,2,4.0,9.0,1.0,0.0,,,,,,,
19452,9,2.0,11.0,,,,,,,,,
19453,11,,,,,,,,,,,
19454,2,4.0,9.0,1.0,0.0,,,,,,,
19455,9,,,,,,,,,,,
19456,9,5.0,6.0,,,,,,,,,
19457,6,5.0,11.0,9.0,3.0,,,,,,,
19459,2,8.0,6.0,5.0,9.0,,,,,,,
19460,2,9.0,5.0,,,,,,,,,
19461,11,4.0,2.0,8.0,9.0,,,,,,,
19462,2,4.0,9.0,5.0,6.0,,,,,,,
19463,5,4.0,6.0,9.0,11.0,,,,,,,
19465,9,5.0,2.0,,,,,,,,,
19466,5,3.0,11.0,9.0,0.0,,,,,,,
19470,11,5.0,,,,,,,,,,
19471,5,9.0,2.0,6.0,11.0,,,,,,,
19472,5,,,,,,,,,,,
19473,9,11.0,4.0,,,,,,,,,
19474,11,4.0,9.0,,,,,,,,,
19475,9,5.0,6.0,,,,,,,,,
19476,11,9.0,7.0,10.0,3.0,,,,,,,
19477,4,9.0,,,,,,,,,,
19478,4,11.0,9.0,2.0,8.0,,,,,,,
19479,8,6.0,2.0,9.0,10.0,,,,,,,
19480,2,,,,,,,,,,,
19481,9,6.0,2.0,10.0,1.0,,,,,,,
19482,11,9.0,,,,,,,,,,
19483,2,8.0,3.0,6.0,0.0,,,,,,,
19484,0,,,,,,,,,,,
19485,0,,,,,,,,,,,
19486,2,4.0,0.0,9.0,3.0,,,,,,,
19487,2,9.0,4.0,,,,,,,,,
19488,2,4.0,0.0,3.0,10.0,,,,,,,
19489,11,4.0,9.0,10.0,1.0,,,,,,,
19490,11,2.0,1.0,9.0,,,,,,,,
19491,11,2.0,5.0,8.0,,,,,,,,
19492,4,11.0,1.0,2.0,7.0,,,,,,,
19493,0,,,,,,,,,,,
19495,6,4.0,7.0,8.0,10.0,,,,,,,
19497,4,6.0,0.0,9.0,7.0,,,,,,,
19498,9,5.0,11.0,4.0,2.0,,,,,,,
19499,11,5.0,9.0,0.0,4.0,,,,,,,
19500,4,11.0,10.0,2.0,,,,,,,,
19501,7,10.0,1.0,4.0,8.0,,,,,,,
19502,4,11.0,,,,,,,,,,
19503,9,0.0,8.0,6.0,3.0,,,,,,,
19504,2,,,,,,,,,,,
19505,7,,,,,,,,,,,
19506,2,,,,,,,,,,,
19507,1,7.0,5.0,0.0,2.0,,,,,,,
19508,9,2.0,8.0,,,,,,,,,
19510,4,,,,,,,,,,,
19511,2,9.0,1.0,4.0,10.0,,,,,,,
19512,4,,,,,,,,,,,
19513,9,5.0,8.0,,,,,,,,,
19514,4,11.0,2.0,8.0,5.0,,,,,,,
19516,7,8.0,3.0,4.0,11.0,,,,,,,
19518,2,,,,,,,,,,,
19519,9,2.0,8.0,,,,,,,,,
19520,9,4.0,2.0,5.0,3.0,,,,,,,
19523,9,6.0,11.0,5.0,,,,,,,,
19524,5,,,,,,,,,,,
19525,9,5.0,2.0,,,,,,,,,
19526,9,5.0,2.0,6.0,4.0,,,,,,,
19527,7,8.0,3.0,4.0,10.0,,,,,,,
19528,9,4.0,11.0,2.0,5.0,,,,,,,
19529,5,9.0,6.0,4.0,,,,,,,,
19530,5,9.0,6.0,4.0,,,,,,,,
19531,9,5.0,,,,,,,,,,
19532,5,8.0,7.0,2.0,10.0,,,,,,,
19533,4,9.0,11.0,5.0,2.0,,,,,,,
19536,4,1.0,0.0,7.0,6.0,,,,,,,
19537,2,1.0,8.0,4.0,11.0,,,,,,,
19538,4,0.0,,,,,,,,,,
19539,6,,,,,,,,,,,
19540,5,1.0,8.0,,,,,,,,,
19541,4,5.0,9.0,0.0,7.0,,,,,,,
19542,2,5.0,4.0,9.0,,,,,,,,
19543,8,2.0,1.0,,,,,,,,,
19544,5,2.0,0.0,,,,,,,,,
19545,9,5.0,2.0,1.0,4.0,,,,,,,
19546,9,5.0,2.0,1.0,4.0,,,,,,,
19547,2,4.0,9.0,11.0,1.0,,,,,,,
19548,0,7.0,1.0,,,,,,,,,
19549,4,,,,,,,,,,,
19550,7,1.0,0.0,,,,,,,,,
19551,4,9.0,,,,,,,,,,
19552,11,0.0,,,,,,,,,,
19553,3,,,,,,,,,,,
19554,9,2.0,11.0,4.0,8.0,,,,,,,
19555,0,1.0,9.0,,,,,,,,,
19556,4,11.0,,,,,,,,,,
19557,2,9.0,,,,,,,,,,
19558,2,9.0,3.0,,,,,,,,,
19559,11,8.0,9.0,,,,,,,,,
19560,6,0.0,7.0,3.0,5.0,,,,,,,
19561,11,9.0,,,,,,,,,,
19562,3,6.0,9.0,5.0,2.0,,,,,,,
19563,9,5.0,2.0,,,,,,,,,
19564,0,,,,,,,,,,,
19565,0,,,,,,,,,,,
19566,9,3.0,2.0,11.0,5.0,,,,,,,
19567,0,,,,,,,,,,,
19613,0,,,,,,,,,,,
19614,9,5.0,0.0,6.0,,,,,,,,
19615,11,2.0,9.0,5.0,,,,,,,,
19616,9,11.0,2.0,5.0,4.0,,,,,,,
19649,9,6.0,11.0,2.0,,,,,,,,
19650,11,6.0,3.0,7.0,5.0,,,,,,,
19651,4,9.0,,,,,,,,,,
19652,9,0.0,7.0,8.0,4.0,,,,,,,
19653,9,6.0,2.0,4.0,11.0,,,,,,,
19654,9,5.0,2.0,4.0,8.0,,,,,,,
19655,11,4.0,8.0,5.0,2.0,,,,,,,
19656,4,11.0,2.0,1.0,,,,,,,,
19658,2,,,,,,,,,,,
19659,4,11.0,,,,,,,,,,
19660,9,5.0,4.0,6.0,8.0,,,,,,,
19661,4,11.0,10.0,8.0,0.0,,,,,,,
19662,0,,,,,,,,,,,
19663,4,11.0,,,,,,,,,,
19664,4,2.0,11.0,5.0,6.0,,,,,,,
19666,0,,,,,,,,,,,
19667,0,,,,,,,,,,,
19668,10,4.0,,,,,,,,,,
19669,4,9.0,8.0,11.0,,,,,,,,
19671,0,,,,,,,,,,,
19672,0,,,,,,,,,,,
19673,4,5.0,8.0,9.0,11.0,,,,,,,
19674,9,2.0,,,,,,,,,,
19675,0,,,,,,,,,,,
19676,0,,,,,,,,,,,
19677,0,,,,,,,,,,,
19679,0,,,,,,,,,,,
19680,0,,,,,,,,,,,
19681,0,,,,,,,,,,,
19682,0,,,,,,,,,,,
19683,11,,,,,,,,,,,
19684,9,5.0,10.0,11.0,4.0,,,,,,,
19685,11,4.0,5.0,,,,,,,,,
19686,4,2.0,8.0,,,,,,,,,
19687,2,4.0,8.0,,,,,,,,,
19688,0,,,,,,,,,,,
19689,1,,,,,,,,,,,
19690,2,3.0,5.0,11.0,0.0,,,,,,,
19691,0,,,,,,,,,,,
19692,3,5.0,,,,,,,,,,
19693,2,4.0,1.0,3.0,7.0,,,,,,,
19694,4,3.0,2.0,9.0,,,,,,,,
19695,9,2.0,3.0,,,,,,,,,
19696,4,1.0,6.0,,,,,,,,,
19697,0,,,,,,,,,,,
19698,0,,,,,,,,,,,
19699,2,,,,,,,,,,,
19700,9,7.0,2.0,1.0,0.0,,,,,,,
19755,11,8.0,2.0,5.0,4.0,,,,,,,
19757,9,2.0,8.0,6.0,,,,,,,,
19759,8,,,,,,,,,,,
19760,1,2.0,4.0,10.0,9.0,,,,,,,
19761,11,,,,,,,,,,,
19762,4,11.0,9.0,2.0,1.0,,,,,,,
19763,9,,,,,,,,,,,
19764,1,2.0,4.0,10.0,,,,,,,,
19765,5,9.0,,,,,,,,,,
19766,2,3.0,0.0,,,,,,,,,
19767,9,11.0,5.0,2.0,3.0,,,,,,,
19768,5,11.0,,,,,,,,,,
19769,9,2.0,10.0,,,,,,,,,
19770,5,9.0,,,,,,,,,,
19771,9,6.0,,,,,,,,,,
19773,9,5.0,,,,,,,,,,
19774,8,4.0,5.0,11.0,9.0,,,,,,,
19775,4,,,,,,,,,,,
19776,8,11.0,5.0,2.0,9.0,,,,,,,
19777,9,5.0,,,,,,,,,,
19778,9,6.0,5.0,4.0,,,,,,,,
19779,5,,,,,,,,,,,
19780,9,,,,,,,,,,,
19781,4,,,,,,,,,,,
19782,5,11.0,9.0,8.0,0.0,,,,,,,
19783,4,8.0,2.0,9.0,,,,,,,,
19784,9,,,,,,,,,,,
19785,9,5.0,4.0,11.0,,,,,,,,
19786,4,11.0,,,,,,,,,,
19787,4,9.0,6.0,2.0,5.0,,,,,,,
19788,11,,,,,,,,,,,
19789,5,11.0,2.0,,,,,,,,,
19790,5,,,,,,,,,,,
19791,11,8.0,2.0,5.0,4.0,,,,,,,
19792,5,1.0,10.0,4.0,,,,,,,,
